../../../Assets/bunny.obj
2,-0.190373,-0.311873,0.591441,-0.133914,-0.27467,0.683226
2,-0.172364,-0.106399,0.551618,-0.117892,-0.045976,0.612151
2,-0.149699,-0.295099,0.682131,-0.108897,-0.225172,0.716693
2,-0.168552,-0.640075,0.451716,-0.101047,-0.547818,0.550859
2,-0.170872,-0.368055,0.601287,-0.095961,-0.295099,0.683226
2,-0.133914,-0.295099,0.683226,-0.080709,-0.225172,0.722497
2,-0.139024,-0.47252,0.589383,-0.074179,-0.368055,0.671467
2,-0.133204,-0.225172,0.68777,-0.070251,-0.150751,0.717772
2,-0.108897,-0.225172,0.716693,-0.057153,-0.150751,0.742384
2,-0.095961,-0.368055,0.671467,-0.037189,-0.284153,0.723159
2,-0.095961,-0.47252,0.649536,-0.032803,-0.368055,0.689827
2,-0.095961,-0.440652,0.671467,-0.032803,-0.317615,0.723159
2,-0.079161,-0.555312,0.595415,-0.032803,-0.440652,0.689827
2,-0.079161,-0.631382,0.595415,-0.007641,-0.555312,0.66057
2,-0.170872,-0.396683,0.589383,-0.095961,-0.311873,0.671467
2,-0.073808,-0.055651,0.633901,0.019795,-0.008524,0.694115
2,-0.133914,-0.368055,0.671467,-0.080709,-0.284153,0.722497
2,-0.227852,-0.209597,0.530385,-0.183927,-0.148196,0.608943
2,-0.241804,-0.379104,0.487643,-0.189695,-0.271024,0.510142
2,-0.241804,-0.379104,0.498436,-0.189695,-0.271024,0.591441
2,-0.227852,-0.18752,0.530385,-0.183927,-0.108122,0.596663
2,-0.201359,-0.640075,0.425759,-0.1593,-0.547818,0.47611
2,-0.187317,-0.209597,0.596663,-0.133204,-0.148196,0.68777
2,-0.101047,-0.640046,0.550859,-0.049678,-0.555312,0.618756
2,-0.187317,-0.247914,0.608943,-0.133204,-0.181658,0.68777
2,-0.1593,-0.640046,0.47611,-0.079161,-0.547818,0.595415
2,-0.149699,-0.247914,0.682131,-0.108897,-0.181658,0.716693
2,-0.139024,-0.47252,0.548894,-0.074179,-0.396683,0.649536
2,-0.155174,-0.181658,0.612151,-0.11437,-0.106399,0.68777
2,-0.13816,-0.555312,0.548894,-0.074179,-0.464918,0.649536
2,-0.11437,-0.108379,0.656065,-0.0584,-0.055651,0.690829
2,-0.1593,-0.555312,0.47611,-0.079161,-0.464918,0.595415
2,-0.172364,-0.06409,0.543682,-0.117892,-0.02375,0.589485
2,0.008585,-0.568216,0.683212,0.061386,-0.505364,0.701729
2,-0.201359,-0.570088,0.425759,-0.1593,-0.477127,0.47611
2,-0.007641,-0.680666,0.632971,0.050513,-0.579938,0.665886
2,0.129079,0.040799,0.543102,0.215698,0.057113,0.592815
2,0.106373,-0.510643,-0.730015,0.2273,-0.470397,-0.708464
2,0.075416,-0.510643,-0.73959,0.148478,-0.424175,-0.730015
2,0.106373,-0.510643,-0.730046,0.171833,-0.424175,-0.713956
2,0.148478,-0.470397,-0.730046,0.254067,-0.411332,-0.706652
2,0.148478,-0.424175,-0.730046,0.254067,-0.355423,-0.706652
2,0.237812,-0.276677,-0.733983,0.274146,-0.186598,-0.70926
2,-0.21496,-0.266416,-0.733243,-0.180427,-0.169771,-0.690528
2,0.191155,-0.21332,-0.734292,0.274146,-0.148521,-0.70926
2,0.191155,-0.186598,-0.734292,0.285264,-0.105555,-0.688974
2,-0.21496,-0.169771,-0.712047,-0.161369,-0.096535,-0.661755
2,-0.236304,-0.169771,-0.690528,-0.191079,-0.096535,-0.593309
2,0.191155,-0.148521,-0.734292,0.285264,-0.066933,-0.688974
2,0.118019,-0.148521,-0.735239,0.191155,-0.055935,-0.707
2,0.145355,-0.148521,-0.734292,0.218983,-0.055935,-0.699161
2,-0.263203,-0.127014,-0.593309,-0.217605,-0.04917,-0.550951
2,-0.217605,-0.04917,-0.605331,-0.144607,-0.007569,-0.550951
2,-0.274156,-0.127014,-0.555243,-0.217605,-0.004785,-0.526547
2,-0.122011,-0.045131,-0.66333,-0.024724,0.002971,-0.591953
2,0.117781,-0.021572,-0.662932,0.233928,0.028839,-0.588783
2,0.088375,0.005005,-0.642875,0.198875,0.028839,-0.588783
2,0.143587,0.071407,-0.526628,0.237493,0.1439,-0.509088
2,-0.274667,0.099638,-0.5152,-0.191152,0.149535,-0.480429
2,-0.274667,0.127305,-0.5152,-0.180519,0.175195,-0.480429
2,0.126277,0.136325,-0.51524,0.20504,0.199476,-0.503954
2,0.051933,0.136325,-0.51524,0.14806,0.199476,-0.503954
2,0.126277,0.1439,-0.509088,0.20504,0.204412,-0.493441
2,0.199158,0.1439,-0.509088,0.29006,0.204412,-0.479483
2,0.113214,0.053142,-0.540277,0.237493,0.088864,-0.51645
2,-0.191152,0.127305,-0.5152,-0.094533,0.175195,-0.490021
2,-0.01821,0.067157,-0.53018,0.051933,0.161023,-0.501641
2,-0.126034,0.086585,-0.531664,-0.066829,0.160272,-0.506763
2,-0.191152,0.086585,-0.531664,-0.094533,0.160272,-0.506763
2,0.143587,0.088864,-0.526628,0.20504,0.1439,-0.509088
2,-0.180427,-0.18346,-0.733243,-0.121445,-0.10611,-0.712047
2,-0.195815,0.047339,-0.531664,-0.126034,0.127305,-0.5152
2,-1.01698,-0.414934,-0.175456,-0.975119,-0.351717,-0.083227
2,-1.00421,-0.414934,-0.198953,-0.93925,-0.351717,-0.083227
2,-1.00421,-0.404313,-0.246071,-0.93925,-0.34662,-0.175456
2,-0.981409,-0.404313,-0.280492,-0.894398,-0.34662,-0.198953
2,-0.981409,-0.386012,-0.309411,-0.894398,-0.333568,-0.246071
2,-1.05112,-0.367754,-0.175456,-1.00421,-0.315951,-0.114372
2,-1.05112,-0.351717,-0.208574,-1.00421,-0.305448,-0.133805
2,-1.02754,-0.351717,-0.246071,-0.981409,-0.305448,-0.175456
2,-1.02754,-0.34662,-0.27125,-0.981409,-0.250495,-0.208574
2,-1.07901,-0.315951,-0.133805,-1.05112,-0.240086,-0.087681
2,-1.07901,-0.315951,-0.208574,-1.02754,-0.240086,-0.124267
2,-1.05475,-0.305448,-0.27125,-1.00652,-0.237922,-0.198362
2,-1.07901,-0.305448,-0.208574,-1.02754,-0.237922,-0.124267
2,-1.11477,-0.296642,-0.124267,-1.07733,-0.212476,-0.059674
2,-1.06091,-0.250495,-0.27125,-1.00652,-0.197095,-0.198362
2,-1.09658,-0.240086,-0.198362,-1.05475,-0.191551,-0.124267
2,-1.09658,-0.237922,-0.228753,-1.05475,-0.191551,-0.16098
2,-0.969523,-0.251124,-0.398668,-0.911543,-0.181415,-0.340579
2,-1.01261,-0.204381,-0.343283,-0.969523,-0.126753,-0.297848
2,-1.06091,-0.250495,-0.281768,-1.00652,-0.121418,-0.228753
2,-1.02768,-0.250495,-0.297848,-1.00652,-0.121418,-0.27125
2,-1.02768,-0.184116,-0.343283,-0.981101,-0.121418,-0.281768
2,-1.06756,-0.197095,-0.281768,-1.02768,-0.101354,-0.228753
2,-1.09416,-0.197095,-0.247555,-1.06091,-0.093979,-0.205745
2,-1.09658,-0.197095,-0.228753,-1.06091,-0.093979,-0.16098
2,-1.11825,-0.191551,-0.205745,-1.09416,-0.093979,-0.144566
2,-1.11825,-0.142262,-0.205745,-1.09416,-0.067088,-0.144566
2,-1.13002,-0.142262,-0.158656,-1.10664,-0.061345,-0.091482
2,-1.02768,-0.126753,-0.343283,-0.981101,-0.060048,-0.281768
2,-1.01612,-0.126753,-0.373272,-0.95329,-0.060048,-0.306409
2,-0.911543,-0.319842,-0.430802,-0.82716,-0.248976,-0.377541
2,-0.850785,-0.248976,-0.458532,-0.762525,-0.161599,-0.430618
2,-0.95329,-0.161599,-0.430618,-0.850785,-0.031643,-0.373272
2,-0.912638,-0.161599,-0.430618,-0.844934,-0.031643,-0.3901
2,-0.981101,-0.181415,-0.398668,-0.921447,-0.07629,-0.343283
2,-1.00652,-0.333568,-0.377541,-0.911543,-0.250495,-0.27125
2,-0.921447,-0.248976,-0.430802,-0.82716,-0.161599,-0.398668
2,-0.863721,-0.319842,-0.430802,-0.79164,-0.248976,-0.379965
2,-0.863721,-0.360788,-0.425842,-0.772976,-0.316952,-0.379965
2,-1.00652,-0.251124,-0.377541,-0.911543,-0.204381,-0.27125
2,-0.945286,0.055753,-0.344258,-0.869166,0.18769,-0.296877
2,-0.945286,0.055753,-0.390135,-0.853841,0.182597,-0.335584
2,-1.00652,-0.34662,-0.309411,-0.92877,-0.250495,-0.246071
2,-0.869166,0.068528,-0.390135,-0.787418,0.182597,-0.335584
2,-0.981101,-0.204381,-0.398668,-0.921447,-0.126753,-0.340579
2,-0.897594,-0.045391,-0.417664,-0.844934,0.068528,-0.384195
2,-0.912638,-0.045391,-0.417664,-0.844934,0.029285,-0.384195
2,-0.850785,-0.161599,-0.455716,-0.764517,-0.075466,-0.430618
2,-0.811675,-0.091054,-0.455716,-0.764226,-0.00704,-0.432934
2,-0.863721,-0.37331,-0.404172,-0.772976,-0.319842,-0.334933
2,-1.01261,-0.250495,-0.340579,-0.969523,-0.184116,-0.27125
2,-0.995131,-0.07629,-0.3901,-0.912638,-0.010188,-0.3243
2,-0.95329,-0.181415,-0.430618,-0.850785,-0.07629,-0.373272
2,-1.07733,-0.367754,-0.114372,-1.01698,-0.296642,-0.050272
2,-1.03899,-0.414934,-0.114372,-0.975119,-0.364167,-0.050272
2,-0.665777,-0.79974,0.255055,-0.591808,-0.73113,0.303063
2,-0.665777,-0.77986,0.290482,-0.591808,-0.73113,0.367798
2,-0.595598,-0.638127,0.247899,-0.569061,-0.572867,0.330495
2,-0.582859,-0.685617,0.254402,-0.569061,-0.572867,0.330495
2,-0.622101,-0.586588,0.247899,-0.567317,-0.514911,0.375887
2,-0.595598,-0.586588,0.247899,-0.567317,-0.514911,0.375887
2,-0.597942,-0.752164,0.290482,-0.556425,-0.710701,0.369512
2,-0.597942,-0.752164,0.367798,-0.546662,-0.710701,0.416332
2,-0.597942,-0.763983,0.367798,-0.546662,-0.744534,0.442769
2,-0.591808,-0.73113,0.285773,-0.545535,-0.641184,0.364022
2,-0.591808,-0.73113,0.290482,-0.545535,-0.641184,0.369512
2,-0.579604,-0.685617,0.285773,-0.545535,-0.572867,0.364022
2,-0.592662,-0.798078,0.416332,-0.538356,-0.744534,0.480738
2,-0.569061,-0.641184,0.330495,-0.512107,-0.552358,0.413947
2,-0.569061,-0.572867,0.330495,-0.512107,-0.514911,0.413947
2,-0.546662,-0.798078,0.416332,-0.509446,-0.744534,0.480738
2,-0.556425,-0.744534,0.369512,-0.497327,-0.669052,0.426128
2,-0.545535,-0.669052,0.364022,-0.497327,-0.552358,0.426128
2,-0.567317,-0.552358,0.375887,-0.49262,-0.463257,0.461484
2,-0.546662,-0.744534,0.416332,-0.456777,-0.669052,0.447231
2,-0.546662,-0.765697,0.416332,-0.456777,-0.725279,0.448984
2,-0.49262,-0.567319,0.458519,-0.420152,-0.433468,0.496459
2,-0.381306,-0.863253,0.467997,-0.332743,-0.799039,0.484602
2,-0.425845,-0.997143,0.187252,-0.321458,-0.969485,0.253316
2,-0.368471,-0.989389,0.187252,-0.321458,-0.969485,0.21335
2,-0.425969,-0.997143,0.253316,-0.314275,-0.983694,0.374007
2,-0.425845,-0.997143,0.187252,-0.314275,-0.983694,0.374007
2,-0.332743,-0.799039,0.436167,-0.267183,-0.735509,0.473954
2,-0.302811,-0.735509,0.41196,-0.221586,-0.674472,0.436167
2,-0.274008,-0.547698,0.434151,-0.219327,-0.436616,0.469168
2,-0.556425,-0.710701,0.364022,-0.497327,-0.641184,0.426128
2,-0.407746,-0.990418,0.410757,-0.295765,-0.973324,0.49901
2,-0.425969,-0.990418,0.352233,-0.295765,-0.984755,0.46729
2,-0.425969,-0.990418,0.352233,-0.295765,-0.983694,0.410757
2,-0.613118,-0.514911,0.375887,-0.565518,-0.455371,0.426305
2,-0.567317,-0.514911,0.375887,-0.49262,-0.455371,0.461484
2,-0.644122,-0.997143,0.249273,-0.425845,-0.984771,0.309865
2,-0.644122,-0.98713,0.249273,-0.504165,-0.984349,0.374897
2,-0.582656,-0.984771,0.309865,-0.504165,-0.984027,0.455425
2,-0.607528,-0.984525,0.374897,-0.504783,-0.984027,0.503417
2,-0.504783,-0.985992,0.309865,-0.425969,-0.984027,0.455425
2,-0.607528,-0.984525,0.455425,-0.486406,-0.97599,0.515149
2,-0.504165,-0.997143,0.253316,-0.425845,-0.984771,0.352233
2,-0.314275,-0.990418,0.340295,-0.252877,-0.929203,0.410757
2,-0.806262,-0.848719,-0.234097,-0.713256,-0.799437,-0.161102
2,-0.867431,-0.856671,-0.119382,-0.795376,-0.798724,-0.064022
2,-0.861789,-0.856671,-0.144254,-0.795376,-0.798724,-0.096835
2,-0.867431,-0.854394,-0.096835,-0.795376,-0.798724,-0.049249
2,-0.824745,-0.8228,-0.161102,-0.760207,-0.798724,-0.096835
2,-0.82458,-0.821953,-0.096835,-0.744359,-0.785576,-0.049249
2,-0.856101,-0.561909,-0.108239,-0.776783,-0.522553,0.001411
2,-0.856101,-0.561909,-0.161408,-0.776783,-0.522553,-0.098433
2,-0.880993,-0.555668,-0.108239,-0.840791,-0.522553,0.001411
2,-0.856101,-0.544041,-0.192183,-0.779167,-0.518366,-0.108239
2,-0.816118,-0.544041,-0.236002,-0.739233,-0.518366,-0.161408
2,-0.907123,-0.555668,-0.025924,-0.840791,-0.503732,0.075505
2,-0.907304,-0.528562,-0.025924,-0.880993,-0.503276,0.075505
2,-0.816118,-0.525729,-0.273514,-0.739233,-0.481823,-0.192183
2,-0.943371,-0.528562,-0.025924,-0.880993,-0.468103,0.026343
2,-0.943371,-0.503732,-0.002242,-0.907123,-0.468103,0.075505
2,-0.934126,-0.528562,-0.108239,-0.856101,-0.464973,-0.025924
2,-0.943371,-0.528562,-0.089728,-0.880993,-0.464973,-0.002242
2,-0.934126,-0.522553,-0.175099,-0.856101,-0.458427,-0.089728
2,-0.816118,-0.518366,-0.273514,-0.765926,-0.448651,-0.192183
2,-0.894595,-0.518366,-0.270975,-0.814835,-0.448651,-0.175099
2,-0.975119,-0.464973,-0.198953,-0.934126,-0.404313,-0.083227
2,-0.93925,-0.464973,-0.198953,-0.894595,-0.404313,-0.089728
2,-0.894595,-0.458427,-0.280492,-0.814835,-0.386012,-0.175099
2,-0.93925,-0.458427,-0.280492,-0.894398,-0.386012,-0.175099
2,-0.907123,-0.555668,0.001411,-0.840258,-0.503732,0.077086
2,-0.840791,-0.589367,-0.098433,-0.726034,-0.555668,0.001411
2,-0.840791,-0.582361,0.001411,-0.778295,-0.554834,0.077086
2,-0.840791,-0.589367,-0.03799,-0.726034,-0.555668,0.040516
2,-0.810681,-0.594084,0.040516,-0.72461,-0.559199,0.120358
2,-0.778295,-0.610149,0.040516,-0.68431,-0.582361,0.095205
2,-0.778295,-0.610149,-0.03799,-0.68431,-0.582361,0.045908
2,-0.726034,-0.611137,-0.03799,-0.666237,-0.589367,0.045908
2,-0.894595,-0.522553,-0.192183,-0.816118,-0.458427,-0.108239
2,-0.68431,-0.619426,-0.028305,-0.628546,-0.610149,0.101952
2,-0.666237,-0.648772,-0.028305,-0.61984,-0.611137,0.101952
2,-0.628546,-0.648772,-0.003608,-0.572342,-0.619426,0.101952
2,-0.72461,-0.619426,0.045908,-0.628546,-0.594084,0.101952
2,-0.404139,0.239921,0.359729,-0.349278,0.310637,0.412528
2,-0.534917,0.239921,0.359729,-0.385148,0.310637,0.412528
2,-0.404139,0.239921,0.37072,-0.308876,0.287553,0.412528
2,-0.648584,0.278434,0.380659,-0.573186,0.329302,0.42316
2,-0.648584,0.295992,0.380659,-0.573186,0.329302,0.435616
2,-0.234319,0.234143,0.36582,-0.142214,0.297285,0.439052
2,-0.611225,0.329302,0.355992,-0.531433,0.375631,0.439427
2,-0.629692,0.329068,0.380659,-0.573186,0.375631,0.439427
2,-0.601979,0.3747,0.355992,-0.531433,0.453775,0.442019
2,-0.611225,0.3747,0.355992,-0.531433,0.417547,0.442019
2,-0.844742,0.167159,0.437548,-0.756084,0.214303,0.44529
2,-0.683193,0.198231,0.396858,-0.604162,0.278434,0.445421
2,-0.756084,0.198231,0.4185,-0.664779,0.258435,0.445421
2,-0.756084,0.214303,0.4185,-0.683193,0.258435,0.446353
2,-0.257626,0.185814,0.36582,-0.142513,0.297285,0.446895
2,-0.308876,0.185814,0.36582,-0.234319,0.297285,0.446895
2,-0.664779,0.194469,0.396858,-0.550738,0.278434,0.450097
2,-0.604162,0.194469,0.396858,-0.534917,0.278434,0.450097
2,-0.322242,0.145121,0.399655,-0.257626,0.242089,0.454846
2,-0.365572,0.145121,0.399655,-0.308876,0.242089,0.454846
2,-0.534917,0.189718,0.40091,-0.404139,0.260222,0.457228
2,-0.550738,0.189718,0.40091,-0.475351,0.260222,0.457228
2,-0.844742,0.188369,0.437548,-0.756084,0.214303,0.461518
2,-0.836458,0.212584,0.439067,-0.754526,0.251562,0.461518
2,-0.664779,0.170672,0.445421,-0.550738,0.198231,0.467524
2,-0.418234,0.16237,0.399655,-0.308876,0.242089,0.467903
2,-0.418234,0.153445,0.399655,-0.308876,0.242089,0.467903
2,-0.475351,0.16237,0.412528,-0.404139,0.239921,0.467903
2,0.2012,0.340335,0.397228,0.306717,0.404136,0.453073
2,-0.839424,0.212584,0.461518,-0.78418,0.259639,0.56155
2,-0.336025,0.23944,-0.438572,-0.278848,0.346624,-0.339956
2,-0.383413,0.309257,-0.391707,-0.278848,0.346624,-0.339956
2,-0.866786,0.298059,-0.302549,-0.811333,0.360233,-0.277751
2,-0.383413,0.34629,-0.367514,-0.278848,0.378244,-0.319186
2,-0.535772,0.341726,-0.384173,-0.453602,0.384911,-0.353359
2,-0.383413,0.34629,-0.367514,-0.314128,0.397538,-0.319186
2,-0.62565,0.308528,-0.383404,-0.535772,0.400348,-0.321345
2,-0.702258,0.308528,-0.383404,-0.573021,0.400348,-0.321345
2,-0.702258,0.338354,-0.331041,-0.573021,0.400348,-0.299219
2,-0.573021,0.342161,-0.379065,-0.501115,0.400348,-0.321345
2,-0.458845,0.341726,-0.384173,-0.383413,0.40839,-0.333395
2,-0.501115,0.341726,-0.384173,-0.453602,0.40839,-0.333395
2,-0.458845,0.34629,-0.367514,-0.376323,0.40839,-0.333395
2,-0.573021,0.384911,-0.353359,-0.458845,0.40839,-0.321345
2,-0.314128,0.346624,-0.339956,-0.265304,0.417619,-0.243962
2,-0.317432,0.378244,-0.319186,-0.265304,0.417619,-0.243962
2,-0.458845,0.397538,-0.333569,-0.376323,0.437499,-0.301269
2,-0.696477,0.382892,-0.321345,-0.573021,0.443603,-0.266266
2,-0.376323,0.378244,-0.333569,-0.314128,0.445029,-0.265909
2,-0.350214,0.378244,-0.319186,-0.314128,0.445029,-0.265909
2,-0.412188,0.397538,-0.333569,-0.350214,0.445029,-0.265909
2,-0.350214,0.416641,-0.281583,-0.265304,0.445029,-0.243962
2,-0.696477,0.382892,-0.299219,-0.592599,0.450901,-0.263658
2,-0.7239,0.382892,-0.299219,-0.639547,0.450901,-0.263658
2,-0.573021,0.400348,-0.333395,-0.458845,0.451538,-0.282879
2,-0.592599,0.400348,-0.321345,-0.505422,0.451538,-0.266266
2,-0.505422,0.40839,-0.333395,-0.412188,0.451538,-0.282879
2,-0.412188,0.437499,-0.301269,-0.350214,0.462914,-0.260811
2,-1.04971,0.283417,-0.255438,-0.947399,0.33372,-0.188851
2,-1.04971,0.319802,-0.255438,-0.947399,0.387968,-0.188851
2,-0.912021,0.316883,-0.289317,-0.811333,0.381309,-0.275675
2,-0.964255,0.283417,-0.277751,-0.866786,0.33372,-0.225564
2,-0.964255,0.237416,-0.277751,-0.866786,0.316883,-0.225564
2,-0.912021,0.360233,-0.291212,-0.803089,0.421563,-0.275675
2,-0.912021,0.381309,-0.291212,-0.803089,0.452318,-0.275675
2,-0.869166,0.182597,-0.367656,-0.739917,0.298059,-0.302549
2,-0.453602,0.278698,-0.408171,-0.383413,0.34629,-0.367514
2,-0.820852,0.263405,-0.367656,-0.702258,0.338354,-0.302549
2,-0.419084,0.278698,-0.408171,-0.336025,0.34629,-0.367514
2,-0.928512,0.182597,-0.335584,-0.820852,0.298059,-0.296877
2,-1.04971,0.253135,-0.225564,-0.964255,0.319802,-0.167111
2,-0.869166,0.175142,-0.380196,-0.739917,0.263405,-0.335584
2,-0.947399,0.316883,-0.277751,-0.866786,0.381309,-0.255438
2,-1.12425,0.374337,-0.209627,-1.06794,0.452506,-0.1542
2,-0.739917,0.263405,-0.383404,-0.62565,0.338354,-0.331041
2,-0.803089,0.382892,-0.299219,-0.696477,0.423416,-0.289052
2,-0.820852,0.298059,-0.331041,-0.696477,0.382892,-0.299219
2,-0.820852,0.298059,-0.302549,-0.696477,0.382892,-0.289317
2,-0.811333,0.360233,-0.299219,-0.696477,0.421563,-0.289317
2,-0.811418,-0.971644,0.238673,-0.792248,-0.929214,0.296628
2,-0.856289,-0.960168,0.018848,-0.776581,-0.918517,0.107975
2,-0.82492,-0.955436,0.042997,-0.769716,-0.91821,0.107975
2,-0.776581,-0.955436,0.091266,-0.728341,-0.91821,0.140318
2,-0.89614,-0.960168,-0.033597,-0.852409,-0.912397,0.018848
2,-0.811418,-0.935265,0.238673,-0.779552,-0.872954,0.296628
2,-0.792248,-0.935265,0.22703,-0.75892,-0.872954,0.275714
2,-0.728341,-0.926705,0.140318,-0.710948,-0.87043,0.192298
2,-0.75892,-0.91427,0.184008,-0.710948,-0.87043,0.22703
2,-0.779552,-0.898831,0.192298,-0.710948,-0.87043,0.275714
2,-0.769716,-0.926705,0.061407,-0.728341,-0.860681,0.140318
2,-0.82492,-0.918517,0.042997,-0.748041,-0.860681,0.091266
2,-0.852409,-0.918517,-0.008046,-0.822644,-0.857356,0.042997
2,-0.82492,-0.918517,-0.008046,-0.748041,-0.857356,0.061407
2,-0.728341,-0.926705,0.132426,-0.636287,-0.84654,0.192298
2,-0.779552,-0.872954,0.192298,-0.710948,-0.834943,0.280217
2,-0.82458,-0.860681,-0.049249,-0.748041,-0.821953,0.061407
2,-0.748041,-0.860681,0.026898,-0.636287,-0.820901,0.132426
2,-0.710948,-0.87043,0.132426,-0.621832,-0.800424,0.203734
2,-0.710948,-0.87043,0.192298,-0.621832,-0.79974,0.255055
2,-0.748294,-0.87043,0.192298,-0.663155,-0.79974,0.280217
2,-0.636287,-0.84654,0.110147,-0.581275,-0.797385,0.137661
2,-0.636287,-0.84654,0.132426,-0.581275,-0.797385,0.203734
2,-0.725886,-0.84654,0.005929,-0.636287,-0.788843,0.132426
2,-0.82458,-0.821953,-0.055108,-0.725886,-0.785576,0.026898
2,-0.744359,-0.820901,-0.055108,-0.675036,-0.785576,0.026898
2,-0.748294,-0.834943,0.255055,-0.663155,-0.77986,0.303063
2,-0.636287,-0.84654,0.066044,-0.589065,-0.772896,0.132426
2,-0.675036,-0.84654,0.005929,-0.590602,-0.772896,0.132426
2,-0.621832,-0.800424,0.137661,-0.579627,-0.758986,0.203734
2,-0.744359,-0.788843,-0.055108,-0.672386,-0.752137,0.005929
